t_sec,intensity,x,y,yaw
1757318911.727,73.354495,-1.2578,0.0003,0.0001
1757318911.927,74.360825,-1.2382,0.0003,0.0001
1757318912.127,75.278637,-1.2209,0.0003,0.0001
1757318912.327,76.321902,-1.2019,0.0003,0.0001
1757318912.527,77.374439,-1.1831,0.0003,0.0001
1757318912.727,78.331068,-1.1692,0.0003,0.0001
1757318912.927,79.511659,-1.1497,0.0003,0.0001
1757318913.127,80.613550,-1.1312,0.0003,0.0001
1757318913.327,81.613144,-1.1149,0.0003,0.0001
1757318913.527,82.866862,-1.0956,0.0003,0.0001
1757318913.727,84.041900,-1.0775,0.0003,0.0001
1757318913.927,85.104268,-1.0620,0.0003,0.0001
1757318914.127,86.535758,-1.0412,0.0003,0.0001
1757318914.327,87.799308,-1.0264,0.0003,0.0001
1757318914.527,89.132644,-1.0087,0.0003,0.0001
1757318914.727,90.588433,-0.9891,0.0003,0.0001
1757318914.927,91.920762,-0.9718,0.0003,0.0001
1757318915.127,93.466056,-0.9528,0.0003,0.0001
1757318915.327,94.994838,-0.9342,0.0004,0.0001
1757318915.527,96.404181,-0.9176,0.0004,0.0001
1757318915.727,98.050155,-0.8990,0.0004,0.0001
1757318915.927,99.718571,-0.8805,0.0004,0.0001
1757318916.127,99.901337,-0.8671,0.0004,0.0001
1757318916.327,99.903258,-0.8469,0.0004,0.0001
1757318916.527,99.904916,-0.8285,0.0004,0.0001
1757318916.727,99.906578,-0.8106,0.0004,0.0001
1757318916.927,99.908346,-0.7911,0.0004,0.0001
1757318917.127,99.909931,-0.7735,0.0004,0.0001
1757318917.327,99.911520,-0.7562,0.0004,0.0001
1757318917.527,99.913279,-0.7367,0.0004,0.0001
1757318917.727,99.914778,-0.7227,0.0004,0.0001
1757318917.927,99.916456,-0.7046,0.0004,0.0001
1757318918.127,99.918164,-0.6853,0.0004,0.0001
1757318918.327,99.919658,-0.6683,0.0004,0.0001
1757318918.527,99.921417,-0.6488,0.0004,0.0001
1757318918.727,99.923032,-0.6304,0.0004,0.0001
1757318918.927,99.924482,-0.6141,0.0004,0.0001
1757318919.127,99.926277,-0.5933,0.0004,0.0001
1757318919.327,99.927816,-0.5785,0.0004,0.0001
1757318919.527,99.929165,-0.5625,0.0004,0.0001
1757318919.727,99.930940,-0.5425,0.0004,0.0001
1757318919.927,99.932404,-0.5250,0.0004,0.0001
1757318920.127,99.933888,-0.5078,0.0004,0.0001
1757318920.327,99.935515,-0.4883,0.0004,0.0001
1757318920.527,99.936950,-0.4709,0.0004,0.0001
1757318920.727,99.938524,-0.4519,0.0004,0.0001
1757318920.927,99.940054,-0.4332,0.0004,0.0001
1757318921.127,99.941397,-0.4192,0.0004,0.0001
1757318921.327,99.942989,-0.3997,0.0004,0.0001
1757318921.527,99.944417,-0.3813,0.0004,0.0001
1757318921.727,99.945663,-0.3650,0.0004,0.0001
1757318921.927,99.947165,-0.3457,0.0004,0.0001
1757318922.127,99.948505,-0.3276,0.0004,0.0001
1757318922.327,99.949664,-0.3120,0.0004,0.0001
1757318922.527,99.951149,-0.2912,0.0004,0.0001
1757318922.727,99.952391,-0.2764,0.0004,0.0001
1757318922.927,99.953635,-0.2587,0.0004,0.0001
1757318923.127,99.954911,-0.2392,0.0004,0.0001
1757318923.327,99.956009,-0.2218,0.0004,0.0001
1757318923.527,99.957194,-0.2028,0.0004,0.0001
1757318923.727,99.958288,-0.1842,0.0005,0.0001
1757318923.927,99.959225,-0.1676,0.0005,0.0001
1757318924.127,99.960234,-0.1490,0.0005,0.0001
1757318924.327,99.961166,-0.1334,0.0005,0.0001
1757318924.527,99.961921,-0.1171,0.0005,0.0001
1757318924.727,99.962794,-0.0978,0.0005,0.0001
1757318924.927,99.963513,-0.0794,0.0005,0.0001
1757318925.127,99.964121,-0.0631,0.0005,0.0001
1757318925.327,99.964753,-0.0425,0.0005,0.0001
1757318925.527,99.965227,-0.0248,0.0005,0.0001
1757318925.727,99.965617,-0.0074,0.0005,0.0001
1757318925.927,99.965952,0.0121,0.0005,0.0002
1757318926.127,99.966162,0.0264,0.0005,0.0002
1757318926.327,99.966293,0.0436,0.0005,0.0001
1757318926.527,99.966332,0.0631,0.0005,0.0002
1757318926.727,99.966284,0.0801,0.0005,0.0002
1757318926.927,99.966124,0.0994,0.0005,0.0002
1757318927.127,99.965875,0.1180,0.0005,0.0002
1757318927.327,99.965572,0.1346,0.0005,0.0002
1757318927.527,99.965125,0.1540,0.0005,0.0002
1757318927.727,99.964626,0.1690,0.0005,0.0002
1757318927.927,99.964119,0.1851,0.0005,0.0002
1757318928.127,99.963397,0.2044,0.0005,0.0002
1757318928.327,99.962669,0.2227,0.0005,0.0002
1757318928.527,99.961886,0.2402,0.0005,0.0002
1757318928.727,99.960957,0.2597,0.0005,0.0002
1757318928.927,99.960065,0.2773,0.0005,0.0002
1757318929.127,99.959028,0.2962,0.0005,0.0002
1757318929.327,99.957952,0.3150,0.0005,0.0002
1757318929.527,99.956960,0.3290,0.0005,0.0002
1757318929.727,99.955811,0.3469,0.0005,0.0002
1757318929.927,99.954585,0.3660,0.0005,0.0002
1757318930.127,99.953497,0.3827,0.0005,0.0002
1757318930.327,99.952145,0.4020,0.0005,0.0002
1757318930.527,99.950854,0.4204,0.0005,0.0002
1757318930.727,99.949671,0.4367,0.0005,0.0002
1757318930.927,99.948145,0.4575,0.0005,0.0002
1757318931.127,99.946820,0.4723,0.0005,0.0002
1757318931.327,99.945433,0.4900,0.0006,0.0002
