x,y,intensity
4.125,-0.125,58.8588
4.375,-0.125,58.3779
4.625,-0.125,58.0056
4.875,-0.125,57.4049
5.125,-0.125,82.9413
5.375,-0.125,81.3562
5.625,-0.125,80.7641
5.875,-0.125,80.0325
6.125,-0.125,79.3337
6.375,-0.125,78.3852
6.625,-0.125,77.8909
6.875,-0.125,77.0957
7.125,-0.125,75.8963
7.375,-0.125,75.4183
7.625,-0.125,74.1652
7.875,-0.125,74.2973
8.125,-0.125,77.9296
8.375,-0.125,76.1949
8.625,-0.125,75.0068
8.875,-0.125,73.6758
9.125,-0.125,-1
9.375,-0.125,-1
-9.375,0.125,-1
-9.125,0.125,-1
-8.875,0.125,-1
-8.625,0.125,1.45463
-8.375,0.125,1.63986
-8.125,0.125,1.60285
-7.875,0.125,1.78065
-7.625,0.125,1.85848
-7.375,0.125,2.1578
-7.125,0.125,-1
-6.875,0.125,2.39374
-6.625,0.125,-1
-6.375,0.125,-1
-6.125,0.125,2.69184
-5.875,0.125,2.68112
-5.625,0.125,3.03295
-5.375,0.125,3.15831
-5.125,0.125,3.43167
-4.875,0.125,3.68772
-4.625,0.125,-1
-4.375,0.125,-1
-4.125,0.125,-1
-3.875,0.125,4.59036
-3.625,0.125,4.89189
-3.375,0.125,1.34619
-3.125,0.125,1.3607
-2.875,0.125,1.3691
-2.625,0.125,1.3736
-2.375,0.125,1.35488
-2.125,0.125,15.703
-1.875,0.125,16.024
-1.625,0.125,15.8141
-1.375,0.125,16.1039
-1.125,0.125,16.5099
-0.875,0.125,16.9289
-0.625,0.125,17.3056
-0.375,0.125,17.7559
-0.125,0.125,18.2083
0.125,0.125,18.7449
0.375,0.125,15.8525
0.625,0.125,15.9536
0.875,0.125,16.1074
1.125,0.125,16.6184
1.375,0.125,17.0123
1.625,0.125,17.3991
1.875,0.125,17.7954
2.125,0.125,18.2031
2.375,0.125,18.5525
2.625,0.125,19.0105
2.875,0.125,19.4068
3.125,0.125,19.8543
3.375,0.125,19.7617
3.625,0.125,19.9269
3.875,0.125,20.7873
4.125,0.125,59.7015
4.375,0.125,58.8861
4.625,0.125,58.4273
4.875,0.125,57.7789
5.125,0.125,83.8733
5.375,0.125,81.9326
5.625,0.125,81.2151
5.875,0.125,80.0754
6.125,0.125,79.5292
6.375,0.125,77.9457
6.625,0.125,77.3764
6.875,0.125,76.4115
7.125,0.125,74.9888
7.375,0.125,74.1212
7.625,0.125,72.9741
7.875,0.125,73.6586
8.125,0.125,72.0061
8.375,0.125,70.7703
8.625,0.125,-1
8.875,0.125,-1
9.125,0.125,-1
9.375,0.125,-1
-9.375,0.375,-1
-9.125,0.375,-1
-8.875,0.375,-1
-8.625,0.375,1.53261
-8.375,0.375,1.78498
-8.125,0.375,1.79483
-7.875,0.375,-1
-7.625,0.375,2.02361
-7.375,0.375,-1
-7.125,0.375,2.17938
-6.875,0.375,2.31308
-6.625,0.375,2.45471
-6.375,0.375,2.56826
-6.125,0.375,2.7713
-5.875,0.375,2.82456
-5.625,0.375,3.13894
-5.375,0.375,3.2634
-5.125,0.375,3.49558
-4.875,0.375,0.0839861
-4.625,0.375,0.0809063
-4.375,0.375,-1
-4.125,0.375,-1
-3.875,0.375,-1
-3.625,0.375,1.32893
-3.375,0.375,1.31766
-3.125,0.375,1.3295
-2.875,0.375,1.34219
-2.625,0.375,15.299
-2.375,0.375,1.34749
-2.125,0.375,15.3889
-1.875,0.375,15.6778
-1.625,0.375,16.0133
-1.375,0.375,15.6833
-1.125,0.375,15.9996
-0.875,0.375,16.3544
-0.625,0.375,16.7161
-0.375,0.375,17.0835
-0.125,0.375,17.5134
0.125,0.375,17.9719
0.375,0.375,18.5002
0.625,0.375,15.2716
0.875,0.375,15.6691
1.125,0.375,16.0387
1.375,0.375,16.1776
1.625,0.375,16.4093
1.875,0.375,16.7713
2.125,0.375,17.1416
2.375,0.375,17.6411
2.625,0.375,17.9778
2.875,0.375,18.2571
3.125,0.375,18.6251
3.375,0.375,19.0025
3.625,0.375,19.5455
3.875,0.375,62.5133
4.125,0.375,61.7271
4.375,0.375,88.8684
4.625,0.375,87.6038
4.875,0.375,85.2524
5.125,0.375,84.7884
5.375,0.375,82.7093
5.625,0.375,81.6791
5.875,0.375,80.1921
6.125,0.375,79.5101
6.375,0.375,77.6474
6.625,0.375,77.0174
6.875,0.375,75.9492
7.125,0.375,74.5204
7.375,0.375,73.6187
7.625,0.375,72.5368
7.875,0.375,71.6951
8.125,0.375,70.6862
8.375,0.375,31.7829
8.625,0.375,-1
8.875,0.375,-1
9.125,0.375,-1
9.375,0.375,-1
-9.375,0.625,-1
-9.125,0.625,-1
-8.875,0.625,-1
-8.625,0.625,1.74616
-8.375,0.625,1.77575
-8.125,0.625,1.90707
-7.875,0.625,-1
-7.625,0.625,2.00229
-7.375,0.625,-1
-7.125,0.625,2.34328
-6.875,0.625,2.43519
-6.625,0.625,2.46658
-6.375,0.625,2.67049
-6.125,0.625,2.89347
-5.875,0.625,2.88459
-5.625,0.625,3.2624
-5.375,0.625,3.32875
-5.125,0.625,0.0782346
-4.875,0.625,0.0778944
-4.625,0.625,0.0774774
-4.375,0.625,0.088654
-4.125,0.625,0.116541
-3.875,0.625,1.34553
-3.625,0.625,1.27957
-3.375,0.625,1.29404
-3.125,0.625,14.6479
-2.875,0.625,15.0411
-2.625,0.625,15.1183
-2.375,0.625,15.3697
-2.125,0.625,15.2027
-1.875,0.625,15.4654
-1.625,0.625,15.158
-1.375,0.625,15.4582
-1.125,0.625,15.8862
-0.875,0.625,16.2409
-0.625,0.625,16.4817
-0.375,0.625,17.0131
-0.125,0.625,17.4111
0.125,0.625,17.8879
0.375,0.625,18.4252
0.625,0.625,15.1197
0.875,0.625,15.5164
1.125,0.625,15.8682
1.375,0.625,16.1719
1.625,0.625,16.4746
1.875,0.625,11.7653
2.125,0.625,12.0978
2.375,0.625,12.5313
2.625,0.625,17.7581
2.875,0.625,17.9575
3.125,0.625,18.5172
3.375,0.625,18.2669
3.625,0.625,64.8781
3.875,0.625,96.6905
4.125,0.625,94.3617
4.375,0.625,90.9996
4.625,0.625,89.378
4.875,0.625,86.3992
5.125,0.625,86.206
5.375,0.625,83.4392
5.625,0.625,82.1405
5.875,0.625,80.2477
6.125,0.625,79.5116
6.375,0.625,77.4625
6.625,0.625,76.767
6.875,0.625,75.5388
7.125,0.625,73.9379
7.375,0.625,29.2431
7.625,0.625,46.8878
7.875,0.625,28.8165
8.125,0.625,29.8074
8.375,0.625,29.1622
8.625,0.625,5.02842
8.875,0.625,-1
9.125,0.625,-1
9.375,0.625,-1
-9.375,0.875,-1
-9.125,0.875,-1
-8.875,0.875,-1
-8.625,0.875,1.66563
-8.375,0.875,-1
-8.125,0.875,1.81778
-7.875,0.875,-1
-7.625,0.875,2.07177
-7.375,0.875,-1
-7.125,0.875,2.43373
-6.875,0.875,2.53958
-6.625,0.875,2.55614
-6.375,0.875,2.68283
-6.125,0.875,2.95875
-5.875,0.875,2.97891
-5.625,0.875,0.0760236
-5.375,0.875,3.43427
-5.125,0.875,0.0775932
-4.875,0.875,0.0868695
-4.625,0.875,0.0972698
-4.375,0.875,1.33206
-4.125,0.875,1.36721
-3.875,0.875,1.2392
-3.625,0.875,1.27604
-3.375,0.875,14.2875
-3.125,0.875,14.5326
-2.875,0.875,14.9955
-2.625,0.875,14.4398
-2.375,0.875,14.926
-2.125,0.875,15.0624
-1.875,0.875,15.3918
-1.625,0.875,15.1104
-1.375,0.875,15.4013
-1.125,0.875,15.6184
-0.875,0.875,16.0472
-0.625,0.875,16.3907
-0.375,0.875,16.7738
-0.125,0.875,17.196
0.125,0.875,17.6523
0.375,0.875,18.1747
0.625,0.875,14.7958
0.875,0.875,15.3059
1.125,0.875,15.6492
1.375,0.875,15.6032
1.625,0.875,15.9915
1.875,0.875,11.2791
2.125,0.875,11.5756
2.375,0.875,11.9043
2.625,0.875,12.2315
2.875,0.875,12.5511
3.125,0.875,17.7748
3.375,0.875,67.6161
3.625,0.875,68.2793
3.875,0.875,98.6735
4.125,0.875,96.5296
4.375,0.875,92.234
4.625,0.875,90.406
4.875,0.875,87.3851
5.125,0.875,87.202
5.375,0.875,84.0906
5.625,0.875,82.5223
5.875,0.875,80.3514
6.125,0.875,79.7697
6.375,0.875,77.3114
6.625,0.875,76.8993
6.875,0.875,56.2879
7.125,0.875,27.0381
7.375,0.875,27.0804
7.625,0.875,28.1286
7.875,0.875,27.0374
8.125,0.875,27.9337
8.375,0.875,27.4949
8.625,0.875,4.734
8.875,0.875,-1
9.125,0.875,-1
9.375,0.875,-1
-9.375,1.125,-1
-9.125,1.125,-1
-8.875,1.125,-1
-8.625,1.125,1.73303
-8.375,1.125,-1
-8.125,1.125,1.90016
-7.875,1.125,-1
-7.625,1.125,2.17478
-7.375,1.125,-1
-7.125,1.125,2.51237
-6.875,1.125,2.63042
-6.625,1.125,2.63371
-6.375,1.125,2.80154
-6.125,1.125,3.01898
-5.875,1.125,3.08672
-5.625,1.125,0.0829385
-5.375,1.125,0.075013
-5.125,1.125,0.087197
-4.875,1.125,0.0966036
-4.625,1.125,0.112881
-4.375,1.125,13.2719
-4.125,1.125,1.2303
-3.875,1.125,13.8149
-3.625,1.125,14.0341
-3.375,1.125,14.1276
-3.125,1.125,14.3587
-2.875,1.125,0.704751
-2.625,1.125,0.668743
-2.375,1.125,-1
-2.125,1.125,-1
-1.875,1.125,-1
-1.625,1.125,-1
-1.375,1.125,-1
-1.125,1.125,-1
-0.875,1.125,-1
-0.625,1.125,-1
-0.375,1.125,-1
-0.125,1.125,-1
0.125,1.125,-1
0.375,1.125,-1
0.625,1.125,-1
0.875,1.125,-1
1.125,1.125,-1
1.375,1.125,-1
1.625,1.125,-1
1.875,1.125,-1
2.125,1.125,-1
2.375,1.125,-1
2.625,1.125,-1
2.875,1.125,-1
3.125,1.125,112.562
3.375,1.125,70.3911
3.625,1.125,102.582
3.875,1.125,101.895
4.125,1.125,100.426
4.375,1.125,94.7795
4.625,1.125,92.3318
4.875,1.125,88.0355
5.125,1.125,88.1614
5.375,1.125,84.3674
5.625,1.125,82.9917
5.875,1.125,80.7074
6.125,1.125,58.3539
6.375,1.125,25.7039
6.625,1.125,76.5163
6.875,1.125,25.5431
7.125,1.125,25.433
7.375,1.125,25.701
7.625,1.125,25.7609
7.875,1.125,25.8022
8.125,1.125,25.8559
8.375,1.125,25.8204
8.625,1.125,25.7346
8.875,1.125,-1
9.125,1.125,-1
9.375,1.125,-1
-9.375,1.375,-1
-9.125,1.375,-1
-8.875,1.375,-1
-8.625,1.375,1.8268
-8.375,1.375,1.99241
-8.125,1.375,1.97348
-7.875,1.375,2.13695
-7.625,1.375,2.25579
-7.375,1.375,-1
-7.125,1.375,2.57826
-6.875,1.375,2.71455
-6.625,1.375,2.70245
-6.375,1.375,2.89227
-6.125,1.375,3.14077
-5.875,1.375,3.16625
-5.625,1.375,0.0827497
-5.375,1.375,0.0834165
-5.125,1.375,0.0983597
-4.875,1.375,0.110992
-4.625,1.375,12.9286
-4.375,1.375,13.2687
-4.125,1.375,13.2585
-3.875,1.375,13.6813
-3.625,1.375,13.851
-3.375,1.375,14.0058
-3.125,1.375,1.16526
-2.875,1.375,0.692321
-2.625,1.375,6.584e-17
-2.375,1.375,-1
-2.125,1.375,108.271
-1.875,1.375,110.077
-1.625,1.375,114.391
-1.375,1.375,118.905
-1.125,1.375,124.87
-0.875,1.375,129.1
-0.625,1.375,133.037
-0.375,1.375,136.349
-0.125,1.375,138.823
0.125,1.375,140.726
0.375,1.375,142.832
0.625,1.375,142.687
0.875,1.375,142.091
1.125,1.375,140.412
1.375,1.375,138.336
1.625,1.375,134.446
1.875,1.375,130.662
2.125,1.375,126.179
2.375,1.375,121.061
2.625,1.375,114.982
2.875,1.375,117.87
3.125,1.375,112.638
3.375,1.375,111.693
3.625,1.375,106.761
3.875,1.375,104.951
4.125,1.375,100.243
4.375,1.375,97.2142
4.625,1.375,94.0747
4.875,1.375,89.3839
5.125,1.375,89.2442
5.375,1.375,85.1142
5.625,1.375,83.6023
5.875,1.375,59.2211
6.125,1.375,58.5768
6.375,1.375,24.1592
6.625,1.375,25.2085
6.875,1.375,25.3559
7.125,1.375,25.4952
7.375,1.375,25.6358
7.625,1.375,25.5886
7.875,1.375,24.5372
8.125,1.375,25.6331
8.375,1.375,24.5813
8.625,1.375,25.4849
8.875,1.375,-1
9.125,1.375,-1
9.375,1.375,-1
-9.375,1.625,-1
-9.125,1.625,-1
-8.875,1.625,-1
-8.625,1.625,1.90198
-8.375,1.625,2.03268
-8.125,1.625,-1
-7.875,1.625,2.16878
-7.625,1.625,2.33974
-7.375,1.625,-1
-7.125,1.625,2.63374
-6.875,1.625,2.77604
-6.625,1.625,2.77528
-6.375,1.625,2.97652
-6.125,1.625,0.0809596
-5.875,1.625,0.0815216
-5.625,1.625,0.089576
-5.375,1.625,0.093774
-5.125,1.625,15.0791
-4.875,1.625,12.5871
-4.625,1.625,12.6829
-4.375,1.625,13.1583
-4.125,1.625,13.1399
-3.875,1.625,13.5636
-3.625,1.625,13.7303
-3.375,1.625,1.13239
-3.125,1.625,0.660202
-2.875,1.625,-1
-2.625,1.625,1.16882e-15
-2.375,1.625,-1
-2.125,1.625,115.373
-1.875,1.625,112.19
-1.625,1.625,115.965
-1.375,1.625,124.078
-1.125,1.625,134.286
-0.875,1.625,145.983
-0.625,1.625,140.206
-0.375,1.625,144.777
-0.125,1.625,147.573
0.125,1.625,149.505
0.375,1.625,150.641
0.625,1.625,150.8
0.875,1.625,150.532
1.125,1.625,149.145
1.375,1.625,146.89
1.625,1.625,145.511
1.875,1.625,142.71
2.125,1.625,123.511
2.375,1.625,117.566
2.625,1.625,122.533
2.875,1.625,111.384
3.125,1.625,116.46
3.375,1.625,113.503
3.625,1.625,112.404
3.875,1.625,107.591
4.125,1.625,105.327
4.375,1.625,99.4182
4.625,1.625,94.8387
4.875,1.625,90.8932
5.125,1.625,64.7346
5.375,1.625,61.9052
5.625,1.625,60.9468
5.875,1.625,23.7495
6.125,1.625,22.9603
6.375,1.625,22.8888
6.625,1.625,23.0491
6.875,1.625,23.0545
7.125,1.625,23.3714
7.375,1.625,23.5016
7.625,1.625,24.2316
7.875,1.625,23.571
8.125,1.625,23.566
8.375,1.625,23.4969
8.625,1.625,24.1262
8.875,1.625,-1
9.125,1.625,-1
9.375,1.625,-1
-9.375,1.875,-1
-9.125,1.875,-1
-8.875,1.875,-1
-8.625,1.875,1.96863
-8.375,1.875,2.09272
-8.125,1.875,-1
-7.875,1.875,2.22841
-7.625,1.875,2.39089
-7.375,1.875,-1
-7.125,1.875,2.698
-6.875,1.875,2.84976
-6.625,1.875,0.0792487
-6.375,1.875,0.0798551
-6.125,1.875,0.0811906
-5.875,1.875,0.0817298
-5.625,1.875,11.0034
-5.375,1.875,11.2393
-5.125,1.875,12.3025
-4.875,1.875,12.3838
-4.625,1.875,12.5441
-4.375,1.875,12.9427
-4.125,1.875,1.10453
-3.875,1.875,1.13499
-3.625,1.875,1.12697
-3.375,1.875,0.636038
-3.125,1.875,0.625399
-2.875,1.875,-1
-2.625,1.875,2.41213e-14
-2.375,1.875,-1
-2.125,1.875,121.941
-1.875,1.875,129.945
-1.625,1.875,137.32
-1.375,1.875,144.181
-1.125,1.875,152.11
-0.875,1.875,160.244
-0.625,1.875,161.723
-0.375,1.875,165.09
-0.125,1.875,167.881
0.125,1.875,168.685
0.375,1.875,169.385
0.625,1.875,168.848
0.875,1.875,167.47
1.125,1.875,164.701
1.375,1.875,160.629
1.625,1.875,154.745
1.875,1.875,140.958
2.125,1.875,138.803
2.375,1.875,134.909
2.625,1.875,141.398
2.875,1.875,128.792
3.125,1.875,128.842
3.375,1.875,116.629
3.625,1.875,114.009
3.875,1.875,107.284
4.125,1.875,103.319
4.375,1.875,101.904
4.625,1.875,69.4562
4.875,1.875,65.5726
5.125,1.875,21.5453
5.375,1.875,21.7798
5.625,1.875,22.3631
5.875,1.875,22.3774
6.125,1.875,21.7911
6.375,1.875,21.9483
6.625,1.875,22.1411
6.875,1.875,22.1301
7.125,1.875,20.7612
7.375,1.875,20.956
7.625,1.875,23.0259
7.875,1.875,21.5119
8.125,1.875,21.4834
8.375,1.875,21.8083
8.625,1.875,21.6937
8.875,1.875,-1
9.125,1.875,-1
9.375,1.875,-1
-9.375,2.125,-1
-9.125,2.125,-1
-8.875,2.125,2.0328
-8.625,2.125,2.03728
-8.375,2.125,2.22805
-8.125,2.125,2.2169
-7.875,2.125,2.3147
-7.625,2.125,2.48411
-7.375,2.125,-1
-7.125,2.125,2.73589
-6.875,2.125,0.0787047
-6.625,2.125,0.0804566
-6.375,2.125,0.0804588
-6.125,2.125,10.5402
-5.875,2.125,10.73
-5.625,2.125,14.4766
-5.375,2.125,14.8153
-5.125,2.125,12.1241
-4.875,2.125,12.2538
-4.625,2.125,1.06909
-4.375,2.125,1.09617
-4.125,2.125,1.07465
-3.875,2.125,1.10306
-3.625,2.125,1.0989
-3.375,2.125,0.602652
-3.125,2.125,3.94046e-12
-2.875,2.125,-1
-2.625,2.125,3.49402e-13
-2.375,2.125,-1
-2.125,2.125,130.709
-1.875,2.125,132.51
-1.625,2.125,134.208
-1.375,2.125,152.459
-1.125,2.125,153.737
-0.875,2.125,176.003
-0.625,2.125,173.83
-0.375,2.125,179.325
-0.125,2.125,182.481
0.125,2.125,184.457
0.375,2.125,185.912
0.625,2.125,186.47
0.875,2.125,186.278
1.125,2.125,185.354
1.375,2.125,182.824
1.625,2.125,177.737
1.875,2.125,170.312
2.125,2.125,161.223
2.375,2.125,150.387
2.625,2.125,152.453
2.875,2.125,137.746
3.125,2.125,130.003
3.375,2.125,121.834
3.625,2.125,121.89
3.875,2.125,81.652
4.125,2.125,76.9528
4.375,2.125,73.3491
4.625,2.125,20.532
4.875,2.125,21.1227
5.125,2.125,20.4683
5.375,2.125,21.1981
5.625,2.125,21.3625
5.875,2.125,21.2743
6.125,2.125,19.4087
6.375,2.125,21.3206
6.625,2.125,19.6457
6.875,2.125,19.8324
7.125,2.125,20.3113
7.375,2.125,20.072
7.625,2.125,20.7074
7.875,2.125,21.0636
8.125,2.125,20.7845
8.375,2.125,20.458
8.625,2.125,20.8329
8.875,2.125,-1
9.125,2.125,-1
9.375,2.125,-1
-9.375,2.375,-1
-9.125,2.375,-1
-8.875,2.375,2.01861
-8.625,2.375,2.10656
-8.375,2.375,2.27719
-8.125,2.375,2.26851
-7.875,2.375,2.39962
-7.625,2.375,2.53224
-7.375,2.375,-1
-7.125,2.375,2.78762
-6.875,2.375,10.0432
-6.625,2.375,10.2009
-6.375,2.375,10.3525
-6.125,2.375,10.4814
-5.875,2.375,10.6731
-5.625,2.375,11.8404
-5.375,2.375,12.0155
-5.125,2.375,1.02708
-4.875,2.375,1.03575
-4.625,2.375,1.04541
-4.375,2.375,1.06851
-4.125,2.375,1.05809
-3.875,2.375,1.06823
-3.625,2.375,1.066
-3.375,2.375,4.78381e-11
-3.125,2.375,2.51048e-11
-2.875,2.375,-1
-2.625,2.375,4.14284e-12
-2.375,2.375,-1
-2.125,2.375,135.537
-1.875,2.375,140.434
-1.625,2.375,157.566
-1.375,2.375,160.37
-1.125,2.375,170.676
-0.875,2.375,198.425
-0.625,2.375,203.089
-0.375,2.375,208.027
-0.125,2.375,211.107
0.125,2.375,212.566
0.375,2.375,216.476
0.625,2.375,218.612
0.875,2.375,220.262
1.125,2.375,220.106
1.375,2.375,217.542
1.625,2.375,197.739
1.875,2.375,177.674
2.125,2.375,167.403
2.375,2.375,177.213
2.625,2.375,157.387
2.875,2.375,141.671
3.125,2.375,138.899
3.375,2.375,89.6623
3.625,2.375,89.3797
3.875,2.375,83.5172
4.125,2.375,77.9236
4.375,2.375,19.0445
4.625,2.375,19.4523
4.875,2.375,20.0105
5.125,2.375,17.4577
5.375,2.375,20.2198
5.625,2.375,20.4373
5.875,2.375,18.6777
6.125,2.375,18.7132
6.375,2.375,19.4064
6.625,2.375,18.9674
6.875,2.375,19.097
7.125,2.375,19.4615
7.375,2.375,19.6611
7.625,2.375,19.825
7.875,2.375,20.3078
8.125,2.375,20.0414
8.375,2.375,19.6859
8.625,2.375,19.9871
8.875,2.375,-1
9.125,2.375,-1
9.375,2.375,-1
-9.375,2.625,-1
-9.125,2.625,-1
-8.875,2.625,2.08906
-8.625,2.625,2.19632
-8.375,2.625,2.22289
-8.125,2.625,2.32934
-7.875,2.625,2.47499
-7.625,2.625,2.59353
-7.375,2.625,9.67754
-7.125,2.625,9.74411
-6.875,2.625,9.97316
-6.625,2.625,10.1352
-6.375,2.625,10.3024
-6.125,2.625,10.4214
-5.875,2.625,14.0029
-5.625,2.625,0.996249
-5.375,2.625,1.02263
-5.125,2.625,1.01313
-4.875,2.625,1.01749
-4.625,2.625,1.03783
-4.375,2.625,1.04355
-4.125,2.625,1.02474
-3.875,2.625,0.59064
-3.625,2.625,0.592002
-3.375,2.625,1.91964e-10
-3.125,2.625,1.15168e-10
-2.875,2.625,-1
-2.625,2.625,3.53224e-11
-2.375,2.625,-1
-2.125,2.625,103.003
-1.875,2.625,111.902
-1.625,2.625,121.231
-1.375,2.625,172.715
-1.125,2.625,213.961
-0.875,2.625,205.491
-0.625,2.625,225.392
-0.375,2.625,225.949
-0.125,2.625,229.597
0.125,2.625,245.531
0.375,2.625,244.203
0.625,2.625,250.697
0.875,2.625,253.438
1.125,2.625,260.51
1.375,2.625,216.063
1.625,2.625,245.826
1.875,2.625,224.837
2.125,2.625,212.691
2.375,2.625,190.47
2.625,2.625,118.758
2.875,2.625,116.954
3.125,2.625,102.993
3.375,2.625,98.4963
3.625,2.625,18.4516
3.875,2.625,18.3363
4.125,2.625,15.827
4.375,2.625,18.962
4.625,2.625,19.0441
4.875,2.625,17.1639
5.125,2.625,16.9391
5.375,2.625,17.6697
5.625,2.625,18.0057
5.875,2.625,18.3434
6.125,2.625,17.8682
6.375,2.625,18.639
6.625,2.625,18.621
6.875,2.625,18.4292
7.125,2.625,18.7023
7.375,2.625,18.9257
7.625,2.625,19.4132
7.875,2.625,19.532
8.125,2.625,19.3243
8.375,2.625,18.948
8.625,2.625,19.5672
8.875,2.625,-1
9.125,2.625,-1
9.375,2.625,-1
-9.375,2.875,-1
-9.125,2.875,-1
-8.875,2.875,2.21991
-8.625,2.875,2.25351
-8.375,2.875,2.31699
-8.125,2.875,2.37867
-7.875,2.875,11.9772
-7.625,2.875,12.1151
-7.375,2.875,9.55855
-7.125,2.875,9.67693
-6.875,2.875,9.91618
-6.625,2.875,10.0704
-6.375,2.875,10.247
-6.125,2.875,1.07338
-5.875,2.875,1.01854
-5.625,2.875,0.977844
-5.375,2.875,0.995568
-5.125,2.875,0.990127
-4.875,2.875,0.994032
-4.625,2.875,-1
-4.375,2.875,1.02036
-4.125,2.875,0.564851
-3.875,2.875,-1
-3.625,2.875,2.86667e-10
-3.375,2.875,5.40474e-10
-3.125,2.875,4.33823e-10
-2.875,2.875,2.57363e-10
-2.625,2.875,1.98407e-10
-2.375,2.875,-1
-2.125,2.875,108.559
-1.875,2.875,110.745
-1.625,2.875,141.315
-1.375,2.875,159.69
-1.125,2.875,169.39
-0.875,2.875,233.856
-0.625,2.875,246.529
-0.375,2.875,247.322
-0.125,2.875,257.685
0.125,2.875,246.154
0.375,2.875,247.264
0.625,2.875,277.742
0.875,2.875,280.132
1.125,2.875,267.574
1.375,2.875,256.191
1.625,2.875,248.748
1.875,2.875,173.481
2.125,2.875,177.702
2.375,2.875,148.994
2.625,2.875,128.718
2.875,2.875,123.651
3.125,2.875,106.009
3.375,2.875,14.7436
3.625,2.875,15.0121
3.875,2.875,15.2495
4.125,2.875,15.6033
4.375,2.875,16.0507
4.625,2.875,16.2491
4.875,2.875,16.3999
5.125,2.875,16.5535
5.375,2.875,17.1477
5.625,2.875,17.4315
5.875,2.875,17.704
6.125,2.875,17.3899
6.375,2.875,18.1298
6.625,2.875,17.9017
6.875,2.875,17.8539
7.125,2.875,18.0088
7.375,2.875,18.2015
7.625,2.875,18.6528
7.875,2.875,18.8578
8.125,2.875,18.9449
8.375,2.875,18.4305
8.625,2.875,18.8102
8.875,2.875,-1
9.125,2.875,-1
9.375,2.875,-1
-9.375,3.125,-1
-9.125,3.125,-1
-8.875,3.125,2.25016
-8.625,3.125,2.22367
-8.375,3.125,2.32731
-8.125,3.125,11.7276
-7.875,3.125,11.7797
-7.625,3.125,9.53019
-7.375,3.125,9.52541
-7.125,3.125,9.69467
-6.875,3.125,9.75645
-6.625,3.125,0.0718514
-6.375,3.125,3.29677
-6.125,3.125,0.97413
-5.875,3.125,0.967599
-5.625,3.125,0.963256
-5.375,3.125,0.97914
-5.125,3.125,0.969718
-4.875,3.125,0.974782
-4.625,3.125,0.978247
-4.375,3.125,0.974224
-4.125,3.125,0.540154
-3.875,3.125,1.17865e-09
-3.625,3.125,6.91968e-10
-3.375,3.125,1.16494e-09
-3.125,3.125,-1
-2.875,3.125,3.64007e-10
-2.625,3.125,9.49108e-10
-2.375,3.125,-1
-2.125,3.125,112.351
-1.875,3.125,115.852
-1.625,3.125,141.467
-1.375,3.125,168.023
-1.125,3.125,167.08
-0.875,3.125,-1
-0.625,3.125,-1
-0.375,3.125,-1
-0.125,3.125,274.697
0.125,3.125,276.016
0.375,3.125,306.151
0.625,3.125,298.643
0.875,3.125,285.688
1.125,3.125,-1
1.375,3.125,-1
1.625,3.125,-1
1.875,3.125,188.065
2.125,3.125,179.02
2.375,3.125,165.605
2.625,3.125,140.804
2.875,3.125,132.074
3.125,3.125,-1
3.375,3.125,14.4392
3.625,3.125,14.8188
3.875,3.125,14.9171
4.125,3.125,15.1988
4.375,3.125,15.543
4.625,3.125,15.9913
4.875,3.125,16.1554
5.125,3.125,16.3964
5.375,3.125,16.6624
5.625,3.125,16.8938
5.875,3.125,17.1028
6.125,3.125,16.8442
6.375,3.125,17.5395
6.625,3.125,17.3264
6.875,3.125,17.2536
7.125,3.125,17.3587
7.375,3.125,17.544
7.625,3.125,17.9338
7.875,3.125,18.1711
8.125,3.125,18.215
8.375,3.125,17.8411
8.625,3.125,18.1052
8.875,3.125,-1
9.125,3.125,-1
9.375,3.125,-1
-9.375,3.375,-1
-9.125,3.375,-1
-8.875,3.375,11.0286
-8.625,3.375,11.1541
-8.375,3.375,11.3531
-8.125,3.375,11.6924
-7.875,3.375,9.21684
-7.625,3.375,9.37843
-7.375,3.375,0.0614496
-7.125,3.375,0.0680326
-6.875,3.375,9.8043
-6.625,3.375,0.073753
-6.375,3.375,0.983916
-6.125,3.375,0.924308
-5.875,3.375,0.92959
-5.625,3.375,0.944175
-5.375,3.375,0.958089
-5.125,3.375,0.946683
-4.875,3.375,0.95083
-4.625,3.375,0.531447
-4.375,3.375,0.544886
-4.125,3.375,0.54113
-3.875,3.375,1.36048e-09
-3.625,3.375,1.25353e-09
-3.375,3.375,1.75837e-09
-3.125,3.375,-1
-2.875,3.375,1.18262e-09
-2.625,3.375,1.80092e-09
-2.375,3.375,-1
-2.125,3.375,117.986
-1.875,3.375,120.075
-1.625,3.375,143.089
-1.375,3.375,165.722
-1.125,3.375,-1
-0.875,3.375,-1
-0.625,3.375,-1
-0.375,3.375,-1
-0.125,3.375,-1
0.125,3.375,298.363
0.375,3.375,321.059
0.625,3.375,315.892
0.875,3.375,-1
1.125,3.375,-1
1.375,3.375,-1
1.625,3.375,-1
1.875,3.375,-1
2.125,3.375,189.955
2.375,3.375,163.458
2.625,3.375,158.139
2.875,3.375,123.532
3.125,3.375,-1
3.375,3.375,14.189
3.625,3.375,14.5023
3.875,3.375,14.4081
4.125,3.375,14.9055
4.375,3.375,15.2383
4.625,3.375,15.6377
4.875,3.375,15.6816
5.125,3.375,16.0814
